Year,GEO_ID,CountyName,StateName,StateCode,CountyCode,TotalEstimate,TotalMargin
2017,0500000US51043,Clarke County,Virginia,51,43,72129,6699
2017,0500000US51067,Franklin County,Virginia,51,67,51208,3353
2017,0500000US51097,King and Queen County,Virginia,51,97,51495,9813
2017,0500000US51117,Mecklenburg County,Virginia,51,117,41126,2130
2017,0500000US51121,Montgomery County,Virginia,51,121,53424,1793
2017,0500000US51127,New Kent County,Virginia,51,127,78429,5091
2017,0500000US51015,Augusta County,Virginia,51,15,59544,2220
2017,0500000US51049,Cumberland County,Virginia,51,49,43020,3238
2017,0500000US51051,Dickenson County,Virginia,51,51,29916,3029
2017,0500000US51075,Goochland County,Virginia,51,75,86652,4868
2017,0500000US51083,Halifax County,Virginia,51,83,39233,2600
2017,0500000US51107,Loudoun County,Virginia,51,107,129588,2111
2017,0500000US51113,Madison County,Virginia,51,113,52287,4596
2017,0500000US51153,Prince William County,Virginia,51,153,101059,1440
2017,0500000US51161,Roanoke County,Virginia,51,161,62134,1707
2017,0500000US51175,Southampton County,Virginia,51,175,53681,4028
2017,0500000US51091,Highland County,Virginia,51,91,45094,4452
2017,0500000US51025,Brunswick County,Virginia,51,25,40871,2708
2017,0500000US51033,Caroline County,Virginia,51,33,60925,2456
2017,0500000US51073,Gloucester County,Virginia,51,73,63881,2572
2017,0500000US51131,Northampton County,Virginia,51,131,41468,4548
2017,0500000US51141,Patrick County,Virginia,51,141,37757,4017
2017,0500000US51145,Powhatan County,Virginia,51,145,80441,4097
2017,0500000US51163,Rockbridge County,Virginia,51,163,53918,3825
2017,0500000US51171,Shenandoah County,Virginia,51,171,53934,2994
2017,0500000US51061,Fauquier County,Virginia,51,61,94775,3957
2017,0500000US51720,Norton city,Virginia,51,720,26971,8010
2017,0500000US51790,Staunton city,Virginia,51,790,46435,3006
2017,0500000US51065,Fluvanna County,Virginia,51,65,67964,4057
2017,0500000US51007,Amelia County,Virginia,51,7,58535,5713
2017,0500000US51750,Radford city,Virginia,51,750,36082,5918
2017,0500000US51840,Winchester city,Virginia,51,840,49330,3199
2017,0500000US51001,Accomack County,Virginia,51,1,42260,2253
2017,0500000US51045,Craig County,Virginia,51,45,53526,15331
2017,0500000US51063,Floyd County,Virginia,51,63,48396,4500
2017,0500000US51071,Giles County,Virginia,51,71,49734,2997
2017,0500000US51077,Grayson County,Virginia,51,77,32048,2185
2017,0500000US51135,Nottoway County,Virginia,51,135,38410,2987
2017,0500000US51157,Rappahannock County,Virginia,51,157,62541,6964
2017,0500000US51036,Charles City County,Virginia,51,36,55069,4060
2017,0500000US51047,Culpeper County,Virginia,51,47,69693,2672
2017,0500000US51053,Dinwiddie County,Virginia,51,53,54640,3190
2017,0500000US51079,Greene County,Virginia,51,79,62952,3813
2017,0500000US51085,Hanover County,Virginia,51,85,84955,2275
2017,0500000US51111,Lunenburg County,Virginia,51,111,39537,3382
2017,0500000US51137,Orange County,Virginia,51,137,67196,3748
2017,0500000US51595,Emporia city,Virginia,51,595,27426,7596
2017,0500000US51197,Wythe County,Virginia,51,197,46119,2969
2017,0500000US51550,Chesapeake city,Virginia,51,550,72214,1485
2017,0500000US51570,Colonial Heights city,Virginia,51,570,50952,4104
2017,0500000US51660,Harrisonburg city,Virginia,51,660,43009,2035
2017,0500000US51003,Albemarle County,Virginia,51,3,72265,2910
2017,0500000US51021,Bland County,Virginia,51,21,46927,6003
2017,0500000US51019,Bedford County,Virginia,51,19,59405,1577
2017,0500000US51023,Botetourt County,Virginia,51,23,64733,3179
2017,0500000US51029,Buckingham County,Virginia,51,29,46610,5105
2017,0500000US51195,Wise County,Virginia,51,195,38255,3086
2017,0500000US51520,Bristol city,Virginia,51,520,37844,4812
2017,0500000US51580,Covington city,Virginia,51,580,35546,3357
2017,0500000US51740,Portsmouth city,Virginia,51,740,48727,1587
2017,0500000US51830,Williamsburg city,Virginia,51,830,54606,4779
2017,0500000US51810,Virginia Beach city,Virginia,51,810,70500,1124
2017,0500000US51005,Alleghany County,Virginia,51,5,46020,4009
2017,0500000US51035,Carroll County,Virginia,51,35,41145,2793
2017,0500000US51640,Galax city,Virginia,51,640,31311,2888
2017,0500000US51191,Washington County,Virginia,51,191,44844,2619
2017,0500000US51193,Westmoreland County,Virginia,51,193,55688,7635
2017,0500000US51133,Northumberland County,Virginia,51,133,56677,2308
2017,0500000US51139,Page County,Virginia,51,139,46140,2999
2017,0500000US51155,Pulaski County,Virginia,51,155,49691,2407
2017,0500000US51187,Warren County,Virginia,51,187,65353,3936
2017,0500000US51510,Alexandria city,Virginia,51,510,93370,1553
2017,0500000US51590,Danville city,Virginia,51,590,34951,1744
2017,0500000US51630,Fredericksburg city,Virginia,51,630,57258,3631
2017,0500000US51650,Hampton city,Virginia,51,650,52021,1382
2017,0500000US51009,Amherst County,Virginia,51,9,49677,3603
2017,0500000US51013,Arlington County,Virginia,51,13,112138,2139
2017,0500000US51017,Bath County,Virginia,51,17,44483,3178
2017,0500000US51670,Hopewell city,Virginia,51,670,40712,2737
2017,0500000US51027,Buchanan County,Virginia,51,27,30828,1316
2017,0500000US51700,Newport News city,Virginia,51,700,51082,1419
2017,0500000US51069,Frederick County,Virginia,51,69,71037,1954
2017,0500000US51179,Stafford County,Virginia,51,179,103005,2824
2017,0500000US51680,Lynchburg city,Virginia,51,680,41971,1414
2017,0500000US51199,York County,Virginia,51,199,86781,3475
2017,0500000US51760,Richmond city,Virginia,51,760,42356,832
2017,0500000US51690,Martinsville city,Virginia,51,690,33545,4045
2017,0500000US51125,Nelson County,Virginia,51,125,53834,4010
2017,0500000US51057,Essex County,Virginia,51,57,50629,3173
2017,0500000US51143,Pittsylvania County,Virginia,51,143,44356,1580
2017,0500000US51185,Tazewell County,Virginia,51,185,40309,1889
2017,0500000US51530,Buena Vista city,Virginia,51,530,33672,2993
2017,0500000US51610,Falls Church city,Virginia,51,610,114795,7917
2017,0500000US51685,Manassas Park city,Virginia,51,685,79131,7001
2017,0500000US51730,Petersburg city,Virginia,51,730,33939,1600
2017,0500000US51735,Poquoson city,Virginia,51,735,88328,8414
2017,0500000US51183,Sussex County,Virginia,51,183,44608,3842
2017,0500000US51600,Fairfax city,Virginia,51,600,106870,5914
2017,0500000US51820,Waynesboro city,Virginia,51,820,42112,4730
2017,0500000US51683,Manassas city,Virginia,51,683,77551,3453
2017,0500000US51770,Roanoke city,Virginia,51,770,41483,1343
2017,0500000US51775,Salem city,Virginia,51,775,53990,2528
2017,0500000US51800,Suffolk city,Virginia,51,800,68089,1784
2017,0500000US51710,Norfolk city,Virginia,51,710,47137,930
2017,0500000US51037,Charlotte County,Virginia,51,37,38350,2730
2017,0500000US51041,Chesterfield County,Virginia,51,41,76969,1205
2017,0500000US51059,Fairfax County,Virginia,51,59,117515,1314
2017,0500000US51081,Greensville County,Virginia,51,81,42121,5250
2018,0500000US51095,James City County,Virginia,51,95,83048,2991
2018,0500000US51167,Russell County,Virginia,51,167,39482,2596
2018,0500000US51173,Smyth County,Virginia,51,173,40425,1626
2018,0500000US51540,Charlottesville city,Virginia,51,540,58933,3493
2018,0500000US51031,Campbell County,Virginia,51,31,50258,2308
2018,0500000US51087,Henrico County,Virginia,51,87,68572,1482
2018,0500000US51099,King George County,Virginia,51,99,87321,8183
2018,0500000US51103,Lancaster County,Virginia,51,103,50739,7705
2018,0500000US51105,Lee County,Virginia,51,105,32718,3065
2018,0500000US51115,Mathews County,Virginia,51,115,67009,9029
2018,0500000US51119,Middlesex County,Virginia,51,119,51917,6744
2018,0500000US51149,Prince George County,Virginia,51,149,67001,3178
2018,0500000US51159,Richmond County,Virginia,51,159,49831,4953
2018,0500000US51169,Scott County,Virginia,51,169,39144,2488
2018,0500000US51177,Spotsylvania County,Virginia,51,177,85330,1869
2018,0500000US51011,Appomattox County,Virginia,51,11,56176,4129
2018,0500000US51067,Franklin County,Virginia,51,67,52639,3185
2018,0500000US51097,King and Queen County,Virginia,51,97,54516,7231
2018,0500000US51121,Montgomery County,Virginia,51,121,54641,1795
2018,0500000US51127,New Kent County,Virginia,51,127,79698,4414
2018,0500000US51049,Cumberland County,Virginia,51,49,46221,4519
2018,0500000US51051,Dickenson County,Virginia,51,51,29226,2792
2018,0500000US51083,Halifax County,Virginia,51,83,42289,2347
2018,0500000US51107,Loudoun County,Virginia,51,107,136268,2063
2018,0500000US51153,Prince William County,Virginia,51,153,103445,1915
